"lsoa11","rgn"
"E01007718","E12000003"
"E01007715","E12000003"
"E01007700","E12000003"
"E01007769","E12000003"
"E01007784","E12000003"
"E01007768","E12000003"
"E01007737","E12000003"
"E01007680","E12000003"
"E01007675","E12000003"
"E01007678","E12000003"
"E01007767","E12000003"
"E01007679","E12000003"
"E01007713","E12000003"
"E01007712","E12000003"
"E01007813","E12000003"
"E01007711","E12000003"
"E01007708","E12000003"
"E01007710","E12000003"
"E01007811","E12000003"
"E01007812","E12000003"
"E01007814","E12000003"
"E01007709","E12000003"
"E01007690","E12000003"
"E01007707","E12000003"
"E01007705","E12000003"
"E01007704","E12000003"
"E01007703","E12000003"
"E01007699","E12000003"
"E01007702","E12000003"
"E01007706","E12000003"
"E01007701","E12000003"
"E01007903","E12000003"
"E01007717","E12000003"
"E01007744","E12000003"
"E01007741","E12000003"
"E01007740","E12000003"
"E01007742","E12000003"
"E01007807","E12000003"
"E01007743","E12000003"
"E01007746","E12000003"
"E01007852","E12000003"
"E01007745","E12000003"
"E01007808","E12000003"
"E01007802","E12000003"
"E01007803","E12000003"
"E01007805","E12000003"
"E01007804","E12000003"
"E01007732","E12000003"
"E01007806","E12000003"
"E01007728","E12000003"
"E01007733","E12000003"
"E01007730","E12000003"
"E01007731","E12000003"
"E01007729","E12000003"
"E01007783","E12000003"
"E01007776","E12000003"
"E01007775","E12000003"
"E01007771","E12000003"
"E01007782","E12000003"
"E01007781","E12000003"
"E01007774","E12000003"
"E01007773","E12000003"
"E01007772","E12000003"
"E01007777","E12000003"
"E01007794","E12000003"
"E01007820","E12000003"
"E01007779","E12000003"
"E01007780","E12000003"
"E01007778","E12000003"
"E01007372","E12000003"
"E01007375","E12000003"
"E01007377","E12000003"
"E01007378","E12000003"
"E01007373","E12000003"
"E01007349","E12000003"
"E01007376","E12000003"
"E01007374","E12000003"
"E01007816","E12000003"
"E01007693","E12000003"
"E01007698","E12000003"
"E01007695","E12000003"
"E01007697","E12000003"
"E01007694","E12000003"
"E01007822","E12000003"
"E01007819","E12000003"
"E01007817","E12000003"
"E01007366","E12000003"
"E01007364","E12000003"
"E01007365","E12000003"
"E01007368","E12000003"
"E01007367","E12000003"
"E01007371","E12000003"
"E01007369","E12000003"
"E01007576","E12000003"
"E01007572","E12000003"
"E01007578","E12000003"
"E01007580","E12000003"
"E01007575","E12000003"
"E01007574","E12000003"
"E01007798","E12000003"
"E01007800","E12000003"
"E01007796","E12000003"
"E01007818","E12000003"
"E01007795","E12000003"
"E01007799","E12000003"
"E01007793","E12000003"
"E01007797","E12000003"
"E01007577","E12000003"
"E01007571","E12000003"
"E01007685","E12000003"
"E01007573","E12000003"
"E01007736","E12000003"
"E01007738","E12000003"
"E01007765","E12000003"
"E01007770","E12000003"
"E01007766","E12000003"
"E01007735","E12000003"
"E01007739","E12000003"
"E01007734","E12000003"
"E01007721","E12000003"
"E01007724","E12000003"
"E01007723","E12000003"
"E01007719","E12000003"
"E01007727","E12000003"
"E01007681","E12000003"
"E01007692","E12000003"
"E01007683","E12000003"
"E01007686","E12000003"
"E01007688","E12000003"
"E01007687","E12000003"
"E01032927","E12000003"
"E01007682","E12000003"
"E01007726","E12000003"
"E01007684","E12000003"
"E01007725","E12000003"
"E01032926","E12000003"
"E01007689","E12000003"
"E01007763","E12000003"
"E01007757","E12000003"
"E01007759","E12000003"
"E01007760","E12000003"
"E01007758","E12000003"
"E01007762","E12000003"
"E01007755","E12000003"
"E01007756","E12000003"
"E01007761","E12000003"
"E01007754","E12000003"
"E01007815","E12000003"
"E01007809","E12000003"
"E01008112","E12000003"
"E01008113","E12000003"
"E01008042","E12000003"
"E01007983","E12000003"
"E01007825","E12000003"
"E01008046","E12000003"
"E01007929","E12000003"
"E01007829","E12000003"
"E01007340","E12000003"
"E01007417","E12000003"
"E01007443","E12000003"
"E01007338","E12000003"
"E01007336","E12000003"
"E01007415","E12000003"
"E01007339","E12000003"
"E01007337","E12000003"
"E01007413","E12000003"
"E01007441","E12000003"
"E01007409","E12000003"
"E01007320","E12000003"
"E01007318","E12000003"
"E01007317","E12000003"
"E01007416","E12000003"
"E01007322","E12000003"
"E01007319","E12000003"
"E01007414","E12000003"
"E01007462","E12000003"
"E01007461","E12000003"
"E01007459","E12000003"
"E01007460","E12000003"
"E01007458","E12000003"
"E01007463","E12000003"
"E01007399","E12000003"
"E01007398","E12000003"
"E01007445","E12000003"
"E01007444","E12000003"
"E01007442","E12000003"
"E01007384","E12000003"
"E01007385","E12000003"
"E01007334","E12000003"
"E01032551","E12000003"
"E01007396","E12000003"
"E01007410","E12000003"
"E01032550","E12000003"
"E01007411","E12000003"
"E01007326","E12000003"
"E01007324","E12000003"
"E01007400","E12000003"
"E01007327","E12000003"
"E01007335","E12000003"
"E01007406","E12000003"
"E01007404","E12000003"
"E01007405","E12000003"
"E01007344","E12000003"
"E01007325","E12000003"
"E01007437","E12000003"
"E01007323","E12000003"
"E01007436","E12000003"
"E01007433","E12000003"
"E01007342","E12000003"
"E01007440","E12000003"
"E01007439","E12000003"
"E01007438","E12000003"
"E01007434","E12000003"
"E01011942","E12000003"
"E01007435","E12000003"
"E01007321","E12000003"
"E01007350","E12000003"
"E01007403","E12000003"
"E01007402","E12000003"
"E01007450","E12000003"
"E01007354","E12000003"
"E01007351","E12000003"
"E01007449","E12000003"
"E01007332","E12000003"
"E01007328","E12000003"
"E01007333","E12000003"
"E01007341","E12000003"
"E01007343","E12000003"
"E01007346","E12000003"
"E01007345","E12000003"
"E01007347","E12000003"
"E01007331","E12000003"
"E01007329","E12000003"
"E01011784","E12000003"
"E01007330","E12000003"
"E01011865","E12000003"
"E01011864","E12000003"
"E01007451","E12000003"
"E01007452","E12000003"
"E01032925","E12000003"
"E01007456","E12000003"
"E01032924","E12000003"
"E01007353","E12000003"
"E01007455","E12000003"
"E01007457","E12000003"
"E01007448","E12000003"
"E01007447","E12000003"
"E01007453","E12000003"
"E01007352","E12000003"
"E01007348","E12000003"
"E01007393","E12000003"
"E01007397","E12000003"
"E01007390","E12000003"
"E01007391","E12000003"
"E01007392","E12000003"
"E01007389","E12000003"
"E01007395","E12000003"
"E01007388","E12000003"
"E01007394","E12000003"
"E01007380","E12000003"
"E01007387","E12000003"
"E01007408","E12000003"
"E01007381","E12000003"
"E01007386","E12000003"
"E01007379","E12000003"
"E01007361","E12000003"
"E01007382","E12000003"
"E01007446","E12000003"
"E01007383","E12000003"
"E01007418","E12000003"
"E01007420","E12000003"
"E01007359","E12000003"
"E01011935","E12000003"
"E01007419","E12000003"
"E01007358","E12000003"
"E01007355","E12000003"
"E01007363","E12000003"
"E01007356","E12000003"
"E01007360","E12000003"
"E01007357","E12000003"
"E01007362","E12000003"
"E01007834","E12000003"
"E01007985","E12000003"
"E01007828","E12000003"
"E01007824","E12000003"
"E01007831","E12000003"
"E01007986","E12000003"
"E01007981","E12000003"
"E01008080","E12000003"
"E01007823","E12000003"
"E01007919","E12000003"
"E01007916","E12000003"
"E01008083","E12000003"
"E01008084","E12000003"
"E01008082","E12000003"
"E01008079","E12000003"
"E01007833","E12000003"
"E01007827","E12000003"
"E01008081","E12000003"
"E01007830","E12000003"
"E01007832","E12000003"
"E01007984","E12000003"
"E01028062","E12000004"
"E01028068","E12000004"
"E01028060","E12000004"
"E01028063","E12000004"
"E01028057","E12000004"
"E01028042","E12000004"
"E01028061","E12000004"
"E01028055","E12000004"
"E01019498","E12000004"
"E01028045","E12000004"
"E01028065","E12000004"
"E01028066","E12000004"
"E01028064","E12000004"
"E01028067","E12000004"
"E01028056","E12000004"
"E01019524","E12000004"
"E01007664","E12000003"
"E01019496","E12000004"
"E01019497","E12000004"
"E01019523","E12000004"
"E01028044","E12000004"
"E01028054","E12000004"
"E01028053","E12000004"
"E01028052","E12000004"
"E01028051","E12000004"
"E01028029","E12000004"
"E01028046","E12000004"
"E01028049","E12000004"
"E01028058","E12000004"
"E01028059","E12000004"
"E01028050","E12000004"
"E01028047","E12000004"
"E01028048","E12000004"
"E01028003","E12000004"
"E01028002","E12000004"
"E01028001","E12000004"
"E01028030","E12000004"
"E01007913","E12000003"
"E01007902","E12000003"
"E01007847","E12000003"
"E01007904","E12000003"
"E01007914","E12000003"
"E01007906","E12000003"
"E01007905","E12000003"
"E01007908","E12000003"
"E01007907","E12000003"
"E01008014","E12000003"
"E01008016","E12000003"
"W01000741","W99999999"
"W01001938","W99999999"
"W01001955","W99999999"
"W01001958","W99999999"
"W01000850","W99999999"
"W01000745","W99999999"
"W01000742","W99999999"
"W01000788","W99999999"
"W01000811","W99999999"
"W01000813","W99999999"
"W01000822","W99999999"
"W01000871","W99999999"
"W01000744","W99999999"
"W01001957","W99999999"
"W01000790","W99999999"
"W01000862","W99999999"
"W01000869","W99999999"
"W01000882","W99999999"
"W01000851","W99999999"
"W01000756","W99999999"
"W01000875","W99999999"
"W01000789","W99999999"
"W01000739","W99999999"
"W01000749","W99999999"
"W01000747","W99999999"
"W01000873","W99999999"
"W01000874","W99999999"
"W01000755","W99999999"
"W01000863","W99999999"
"W01000746","W99999999"
"W01000866","W99999999"
"W01000865","W99999999"
"W01000758","W99999999"
"W01000867","W99999999"
"W01000864","W99999999"
"W01000738","W99999999"
"W01000794","W99999999"
"W01000740","W99999999"
"W01000917","W99999999"
"W01000849","W99999999"
"W01000852","W99999999"
"W01000914","W99999999"
"W01000913","W99999999"
"W01000912","W99999999"
"W01000915","W99999999"
"W01000923","W99999999"
"W01000916","W99999999"
"W01000922","W99999999"
"W01000939","W99999999"
"W01000906","W99999999"
"W01000907","W99999999"
"W01000905","W99999999"
"W01000903","W99999999"
"W01000902","W99999999"
"W01000904","W99999999"
"W01000908","W99999999"
"W01000887","W99999999"
"W01000918","W99999999"
"W01000970","W99999999"
"W01000969","W99999999"
"W01000965","W99999999"
"W01000944","W99999999"
"W01000935","W99999999"
"W01000934","W99999999"
"W01000937","W99999999"
"W01000941","W99999999"
"W01000942","W99999999"
"W01000943","W99999999"
"W01000909","W99999999"
"W01000938","W99999999"
"W01000936","W99999999"
"W01000895","W99999999"
"W01000894","W99999999"
"W01000910","W99999999"
"W01000897","W99999999"
"W01000896","W99999999"
"W01000891","W99999999"
"W01000911","W99999999"
"W01000940","W99999999"
"W01000945","W99999999"
"W01000953","W99999999"
"W01000954","W99999999"
"W01000925","W99999999"
"W01000924","W99999999"
"W01000926","W99999999"
"W01000960","W99999999"
"W01000959","W99999999"
"W01000886","W99999999"
"W01000885","W99999999"
"W01000957","W99999999"
"W01000884","W99999999"
"W01000958","W99999999"
"W01000951","W99999999"
"W01000962","W99999999"
"W01000961","W99999999"
"W01000892","W99999999"
"W01000883","W99999999"
"W01000963","W99999999"
"W01000964","W99999999"
"W01000889","W99999999"
"W01000890","W99999999"
"W01000950","W99999999"
"W01000949","W99999999"
"W01000900","W99999999"
"W01000899","W99999999"
"W01000901","W99999999"
"W01000898","W99999999"
"W01000932","W99999999"
"W01000966","W99999999"
"W01000952","W99999999"
"W01000967","W99999999"
"W01000968","W99999999"
"W01000947","W99999999"
"W01000930","W99999999"
"W01000920","W99999999"
"W01000921","W99999999"
"W01000699","W99999999"
"W01000698","W99999999"
"W01000724","W99999999"
"W01000664","W99999999"
"W01000697","W99999999"
"W01000712","W99999999"
"W01000663","W99999999"
"W01000654","W99999999"
"W01000716","W99999999"
"W01000713","W99999999"
"W01000675","W99999999"
"W01000684","W99999999"
"W01000681","W99999999"
"W01000652","W99999999"
"W01000690","W99999999"
"W01000655","W99999999"
"W01000726","W99999999"
"W01000651","W99999999"
"W01000727","W99999999"
"W01000691","W99999999"
"W01000692","W99999999"
"W01000665","W99999999"
"W01000706","W99999999"
"W01000707","W99999999"
"W01000705","W99999999"
"W01000636","W99999999"
"W01000635","W99999999"
"W01000708","W99999999"
"W01000631","W99999999"
"W01000628","W99999999"
"W01000733","W99999999"
"W01000630","W99999999"
"W01000732","W99999999"
"W01000734","W99999999"
"W01000659","W99999999"
"W01000629","W99999999"
"W01000703","W99999999"
"W01001924","W99999999"
"W01001923","W99999999"
"W01000660","W99999999"
"W01001925","W99999999"
"W01000653","W99999999"
"W01000704","W99999999"
"W01000667","W99999999"
"W01000662","W99999999"
"W01000730","W99999999"
"W01000695","W99999999"
"W01000717","W99999999"
"W01000696","W99999999"
"W01000711","W99999999"
"W01000710","W99999999"
"W01000632","W99999999"
"W01000633","W99999999"
"W01000634","W99999999"
"W01000729","W99999999"
"W01000671","W99999999"
"W01000722","W99999999"
"W01000670","W99999999"
"W01000723","W99999999"
"W01000718","W99999999"
"W01000656","W99999999"
"W01000719","W99999999"
"W01000657","W99999999"
"W01000929","W99999999"
"W01000931","W99999999"
"W01000658","W99999999"
"W01000928","W99999999"
"W01000626","W99999999"
"W01000680","W99999999"
"W01000715","W99999999"
"W01000714","W99999999"
"W01000627","W99999999"
"W01000725","W99999999"
"W01000625","W99999999"
"W01000676","W99999999"
"W01000803","W99999999"
"W01000731","W99999999"
"W01000709","W99999999"
"W01000677","W99999999"
"W01000687","W99999999"
"W01000647","W99999999"
"W01000650","W99999999"
"W01000701","W99999999"
"W01000683","W99999999"
"W01000870","W99999999"
"W01000860","W99999999"
"W01000876","W99999999"
"W01000868","W99999999"
"W01000853","W99999999"
"W01000757","W99999999"
"W01000854","W99999999"
"W01000858","W99999999"
"W01000872","W99999999"
"W01000856","W99999999"
"W01001956","W99999999"
"W01000781","W99999999"
"W01000782","W99999999"
"W01000771","W99999999"
"W01000769","W99999999"
"W01000839","W99999999"
"W01000772","W99999999"
"W01000776","W99999999"
"W01000859","W99999999"
"W01000855","W99999999"
"W01000770","W99999999"
"W01000768","W99999999"
"W01000779","W99999999"
"W01000861","W99999999"
"W01000857","W99999999"
"W01000679","W99999999"
"W01000678","W99999999"
"W01000775","W99999999"
"W01000825","W99999999"
"W01000838","W99999999"
"W01000840","W99999999"
"W01000823","W99999999"
"W01000737","W99999999"
"W01000824","W99999999"
"W01000736","W99999999"
"W01000827","W99999999"
"W01000826","W99999999"
"W01000879","W99999999"
"W01000880","W99999999"
"W01000881","W99999999"
"W01000804","W99999999"
"W01000805","W99999999"
"W01000641","W99999999"
"W01000639","W99999999"
"W01000642","W99999999"
"W01000637","W99999999"
"W01000694","W99999999"
"W01000640","W99999999"
"W01000638","W99999999"
"W01000735","W99999999"
"W01000721","W99999999"
"W01000645","W99999999"
"W01000624","W99999999"
"W01000693","W99999999"
"W01000644","W99999999"
"W01000643","W99999999"
"W01000649","W99999999"
"W01000685","W99999999"
"W01000682","W99999999"
"W01000720","W99999999"
"W01000674","W99999999"
"W01000728","W99999999"
"W01000672","W99999999"
"W01000673","W99999999"
"W01000700","W99999999"
"W01000648","W99999999"
"W01000689","W99999999"
"W01000646","W99999999"
"W01000553","W99999999"
"W01000577","W99999999"
"W01000561","W99999999"
"W01000559","W99999999"
"W01000511","W99999999"
"W01000558","W99999999"
"W01000560","W99999999"
"W01000531","W99999999"
"W01000551","W99999999"
"W01000519","W99999999"
"W01000522","W99999999"
"W01000686","W99999999"
"W01000541","W99999999"
"W01000666","W99999999"
"W01000793","W99999999"
"W01000837","W99999999"
"W01000846","W99999999"
"W01000842","W99999999"
"W01000792","W99999999"
"W01000845","W99999999"
"W01000773","W99999999"
"W01000848","W99999999"
"W01000847","W99999999"
"W01000786","W99999999"
"W01000784","W99999999"
"W01000774","W99999999"
"W01000785","W99999999"
"W01000843","W99999999"
"W01000844","W99999999"
"W01000841","W99999999"
"W01000802","W99999999"
"W01000878","W99999999"
"W01000877","W99999999"
"W01000777","W99999999"
"W01000829","W99999999"
"W01000778","W99999999"
"W01000828","W99999999"
"W01000702","W99999999"
"W01000532","W99999999"
"W01000529","W99999999"
"W01000527","W99999999"
"W01000613","W99999999"
"W01000597","W99999999"
"W01000562","W99999999"
"W01000565","W99999999"
"W01000510","W99999999"
"W01000509","W99999999"
"W01000547","W99999999"
"W01000507","W99999999"
"W01000546","W99999999"
"W01000508","W99999999"
"W01000545","W99999999"
"W01000533","W99999999"
"W01000688","W99999999"
"W01000622","W99999999"
"W01000544","W99999999"
"W01000506","W99999999"
"W01000524","W99999999"
"W01000539","W99999999"
"W01000540","W99999999"
"W01000535","W99999999"
"W01000528","W99999999"
"W01000537","W99999999"
"W01000536","W99999999"
"W01000760","W99999999"
"W01000761","W99999999"
"W01000836","W99999999"
"W01000831","W99999999"
"W01000759","W99999999"
"W01000762","W99999999"
"W01000832","W99999999"
"W01000830","W99999999"
"W01000833","W99999999"
"W01000835","W99999999"
"W01000767","W99999999"
"W01000834","W99999999"
"W01000820","W99999999"
"W01000821","W99999999"
"W01000766","W99999999"
"W01000818","W99999999"
"W01000817","W99999999"
"W01000791","W99999999"
"W01000764","W99999999"
"W01000814","W99999999"
"W01000763","W99999999"
"W01000819","W99999999"
"W01000765","W99999999"
"W01000787","W99999999"
"W01000815","W99999999"
"W01000752","W99999999"
"W01000796","W99999999"
"W01000753","W99999999"
